experiment_id,family,eps,budget,job_id,pairing_id,run_type,victim_run_id,victim_seed,attacker_id,source_class,source_class_name,target_index,target_true_class,target_true_class_name,target_adv_class,target_adv_class_name,predicted_class,predicted_class_name,success,adv_confidence,true_confidence,target_loss,clean_accuracy,brew_artifact_path,brew_job_id,brew_loss,source_target_distance,source_target_rank,condition,distance_bucket,symmetric,pair_distance_rank,pair_distance_rank_fraction,source_source_distance,overlap_policy,overlap_seed,overlap_total,overlaps_lost_by_attacker
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_deer_rep3,fixed_dog_vs_deer_rep3,dual,0,0,src5_sel4_to0,5,dog,9589,5,dog,0,airplane,0,airplane,1,0.993033766746521,0.005402545910328627,0.006990617606788874,0.9247849569913983,artifacts/c1/c1_experiment/brews/brew_src5_sel4_to0.pt,brew_src5_sel4_to0,0.2513507008552551,0.6689342260360718,8,fixed_dog_vs_deer,fixed_source_sweep,,,,0.5543463230133057,assign_one_owner,2,42,24
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_deer_rep3,fixed_dog_vs_deer_rep3,dual,0,0,src4_sel5_to0,4,deer,6664,4,deer,0,airplane,0,airplane,1,0.8881381750106812,0.1072581559419632,0.11862795054912567,0.9247849569913983,artifacts/c1/c1_experiment/brews/brew_src4_sel5_to0.pt,brew_src4_sel5_to0,0.2832649350166321,0.6046143770217896,5,fixed_dog_vs_deer,fixed_source_sweep,,,,0.5543463230133057,assign_one_owner,2,42,18
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_deer_rep3,fixed_dog_vs_deer_rep3,dual,1,1,src5_sel4_to0,5,dog,9589,5,dog,0,airplane,0,airplane,1,0.9327884912490845,0.06061622500419617,0.06957679241895676,0.9242848569713943,artifacts/c1/c1_experiment/brews/brew_src5_sel4_to0.pt,brew_src5_sel4_to0,0.2513507008552551,0.6689342260360718,8,fixed_dog_vs_deer,fixed_source_sweep,,,,0.5543463230133057,assign_one_owner,2,42,24
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_deer_rep3,fixed_dog_vs_deer_rep3,dual,1,1,src4_sel5_to0,4,deer,6664,4,deer,0,airplane,0,airplane,1,0.8707928657531738,0.12617267668247223,0.13835114240646362,0.9242848569713943,artifacts/c1/c1_experiment/brews/brew_src4_sel5_to0.pt,brew_src4_sel5_to0,0.2832649350166321,0.6046143770217896,5,fixed_dog_vs_deer,fixed_source_sweep,,,,0.5543463230133057,assign_one_owner,2,42,18
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_deer_rep3,fixed_dog_vs_deer_rep3,dual,2,2,src5_sel4_to0,5,dog,9589,5,dog,0,airplane,0,airplane,1,0.9872702360153198,0.011194088496267796,0.012811495922505856,0.9185837167433487,artifacts/c1/c1_experiment/brews/brew_src5_sel4_to0.pt,brew_src5_sel4_to0,0.2513507008552551,0.6689342260360718,8,fixed_dog_vs_deer,fixed_source_sweep,,,,0.5543463230133057,assign_one_owner,2,42,24
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_deer_rep3,fixed_dog_vs_deer_rep3,dual,2,2,src4_sel5_to0,4,deer,6664,4,deer,0,airplane,0,airplane,1,0.9924855828285217,0.007207135204225779,0.007542820647358894,0.9185837167433487,artifacts/c1/c1_experiment/brews/brew_src4_sel5_to0.pt,brew_src4_sel5_to0,0.2832649350166321,0.6046143770217896,5,fixed_dog_vs_deer,fixed_source_sweep,,,,0.5543463230133057,assign_one_owner,2,42,18
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_deer_rep3,fixed_dog_vs_deer_rep3,dual,3,3,src5_sel4_to0,5,dog,9589,5,dog,0,airplane,0,airplane,1,0.9889284372329712,0.009815721772611141,0.01113333459943533,0.9221844368873775,artifacts/c1/c1_experiment/brews/brew_src5_sel4_to0.pt,brew_src5_sel4_to0,0.2513507008552551,0.6689342260360718,8,fixed_dog_vs_deer,fixed_source_sweep,,,,0.5543463230133057,assign_one_owner,2,42,24
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_deer_rep3,fixed_dog_vs_deer_rep3,dual,3,3,src4_sel5_to0,4,deer,6664,4,deer,0,airplane,0,airplane,1,0.961331307888031,0.037595830857753754,0.03943614661693573,0.9221844368873775,artifacts/c1/c1_experiment/brews/brew_src4_sel5_to0.pt,brew_src4_sel5_to0,0.2832649350166321,0.6046143770217896,5,fixed_dog_vs_deer,fixed_source_sweep,,,,0.5543463230133057,assign_one_owner,2,42,18
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_deer_rep3,fixed_dog_vs_deer_rep3,dual,4,4,src5_sel4_to0,5,dog,9589,5,dog,0,airplane,0,airplane,1,0.8918407559394836,0.10631997883319855,0.11446765810251236,0.921384276855371,artifacts/c1/c1_experiment/brews/brew_src5_sel4_to0.pt,brew_src5_sel4_to0,0.2513507008552551,0.6689342260360718,8,fixed_dog_vs_deer,fixed_source_sweep,,,,0.5543463230133057,assign_one_owner,2,42,24
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_deer_rep3,fixed_dog_vs_deer_rep3,dual,4,4,src4_sel5_to0,4,deer,6664,4,deer,0,airplane,0,airplane,1,0.8562220931053162,0.14175906777381897,0.1552255004644394,0.921384276855371,artifacts/c1/c1_experiment/brews/brew_src4_sel5_to0.pt,brew_src4_sel5_to0,0.2832649350166321,0.6046143770217896,5,fixed_dog_vs_deer,fixed_source_sweep,,,,0.5543463230133057,assign_one_owner,2,42,18
