experiment_id,family,eps,budget,job_id,pairing_id,run_type,victim_run_id,victim_seed,attacker_id,source_class,source_class_name,target_index,target_true_class,target_true_class_name,target_adv_class,target_adv_class_name,predicted_class,predicted_class_name,success,adv_confidence,true_confidence,target_loss,clean_accuracy,brew_artifact_path,brew_job_id,brew_loss,source_target_distance,source_target_rank,condition,distance_bucket,symmetric,pair_distance_rank,pair_distance_rank_fraction,source_source_distance,overlap_policy,overlap_seed,overlap_total,overlaps_lost_by_attacker
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_dog_rep3,fixed_dog_vs_dog_rep3,dual,0,0,src5_sel4_to0,5,dog,9589,5,dog,0,airplane,0,airplane,1,0.9078375697135925,0.08860428631305695,0.09668979793787003,0.9206841368273655,artifacts/c1/c1_experiment/brews/brew_src5_sel4_to0.pt,brew_src5_sel4_to0,0.2513507008552551,0.6689342260360718,8,fixed_dog_vs_dog,fixed_source_sweep,,,,0.0,assign_one_owner,2,56,33
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_dog_rep3,fixed_dog_vs_dog_rep3,dual,0,0,src5_sel5_to0,5,dog,2335,5,dog,0,airplane,0,airplane,1,0.837851345539093,0.0956667810678482,0.17691457271575928,0.9206841368273655,artifacts/c1/c1_experiment/brews/brew_src5_sel5_to0.pt,brew_src5_sel5_to0,0.29875457286834717,0.6689342260360718,8,fixed_dog_vs_dog,fixed_source_sweep,,,,0.0,assign_one_owner,2,56,23
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_dog_rep3,fixed_dog_vs_dog_rep3,dual,1,1,src5_sel4_to0,5,dog,9589,5,dog,0,airplane,0,airplane,1,0.9133556485176086,0.08294329047203064,0.0906299501657486,0.9185837167433487,artifacts/c1/c1_experiment/brews/brew_src5_sel4_to0.pt,brew_src5_sel4_to0,0.2513507008552551,0.6689342260360718,8,fixed_dog_vs_dog,fixed_source_sweep,,,,0.0,assign_one_owner,2,56,33
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_dog_rep3,fixed_dog_vs_dog_rep3,dual,1,1,src5_sel5_to0,5,dog,2335,5,dog,0,airplane,0,airplane,1,0.47811412811279297,0.13829433917999268,0.7379058003425598,0.9185837167433487,artifacts/c1/c1_experiment/brews/brew_src5_sel5_to0.pt,brew_src5_sel5_to0,0.29875457286834717,0.6689342260360718,8,fixed_dog_vs_dog,fixed_source_sweep,,,,0.0,assign_one_owner,2,56,23
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_dog_rep3,fixed_dog_vs_dog_rep3,dual,2,2,src5_sel4_to0,5,dog,9589,5,dog,0,airplane,0,airplane,1,0.9904890060424805,0.007265886291861534,0.009556499309837818,0.9194838967793558,artifacts/c1/c1_experiment/brews/brew_src5_sel4_to0.pt,brew_src5_sel4_to0,0.2513507008552551,0.6689342260360718,8,fixed_dog_vs_dog,fixed_source_sweep,,,,0.0,assign_one_owner,2,56,33
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_dog_rep3,fixed_dog_vs_dog_rep3,dual,2,2,src5_sel5_to0,5,dog,2335,5,dog,0,airplane,0,airplane,1,0.6397607922554016,0.04392055422067642,0.44666093587875366,0.9194838967793558,artifacts/c1/c1_experiment/brews/brew_src5_sel5_to0.pt,brew_src5_sel5_to0,0.29875457286834717,0.6689342260360718,8,fixed_dog_vs_dog,fixed_source_sweep,,,,0.0,assign_one_owner,2,56,23
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_dog_rep3,fixed_dog_vs_dog_rep3,dual,3,3,src5_sel4_to0,5,dog,9589,5,dog,0,airplane,0,airplane,1,0.9955073595046997,0.00210698158480227,0.004502753261476755,0.9206841368273655,artifacts/c1/c1_experiment/brews/brew_src5_sel4_to0.pt,brew_src5_sel4_to0,0.2513507008552551,0.6689342260360718,8,fixed_dog_vs_dog,fixed_source_sweep,,,,0.0,assign_one_owner,2,56,33
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_dog_rep3,fixed_dog_vs_dog_rep3,dual,3,3,src5_sel5_to0,5,dog,2335,5,dog,0,airplane,0,airplane,1,0.5480554699897766,0.01640867441892624,0.6013787984848022,0.9206841368273655,artifacts/c1/c1_experiment/brews/brew_src5_sel5_to0.pt,brew_src5_sel5_to0,0.29875457286834717,0.6689342260360718,8,fixed_dog_vs_dog,fixed_source_sweep,,,,0.0,assign_one_owner,2,56,23
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_dog_rep3,fixed_dog_vs_dog_rep3,dual,4,4,src5_sel4_to0,5,dog,9589,5,dog,0,airplane,0,airplane,1,0.9470417499542236,0.04651164636015892,0.05441208928823471,0.9245849169833967,artifacts/c1/c1_experiment/brews/brew_src5_sel4_to0.pt,brew_src5_sel4_to0,0.2513507008552551,0.6689342260360718,8,fixed_dog_vs_dog,fixed_source_sweep,,,,0.0,assign_one_owner,2,56,33
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_dog_rep3,fixed_dog_vs_dog_rep3,dual,4,4,src5_sel5_to0,5,dog,2335,5,dog,0,airplane,0,airplane,1,0.8173542618751526,0.16674476861953735,0.2016826868057251,0.9245849169833967,artifacts/c1/c1_experiment/brews/brew_src5_sel5_to0.pt,brew_src5_sel5_to0,0.29875457286834717,0.6689342260360718,8,fixed_dog_vs_dog,fixed_source_sweep,,,,0.0,assign_one_owner,2,56,23
