experiment_id,family,eps,budget,job_id,pairing_id,run_type,victim_run_id,victim_seed,attacker_id,source_class,source_class_name,target_index,target_true_class,target_true_class_name,target_adv_class,target_adv_class_name,predicted_class,predicted_class_name,success,adv_confidence,true_confidence,target_loss,clean_accuracy,brew_artifact_path,brew_job_id,brew_loss,source_target_distance,source_target_rank,condition,distance_bucket,symmetric,pair_distance_rank,pair_distance_rank_fraction,source_source_distance,overlap_policy,overlap_seed,overlap_total,overlaps_lost_by_attacker
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_deer_rep1,fixed_dog_vs_deer_rep1,dual,0,0,src5_sel0_to0,5,dog,9514,5,dog,0,airplane,0,airplane,1,0.6988104581832886,0.2752268612384796,0.35837575793266296,0.9214842968593718,artifacts/c1/c1_experiment/brews/brew_src5_sel0_to0.pt,brew_src5_sel0_to0,0.3020523190498352,0.6689342260360718,8,fixed_dog_vs_deer,fixed_source_sweep,,,,0.5543463230133057,assign_one_owner,0,53,30
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_deer_rep1,fixed_dog_vs_deer_rep1,dual,0,0,src4_sel1_to0,4,deer,9795,4,deer,0,airplane,0,airplane,1,0.9911973476409912,0.005625521764159203,0.008841650560498238,0.9214842968593718,artifacts/c1/c1_experiment/brews/brew_src4_sel1_to0.pt,brew_src4_sel1_to0,0.2515679597854614,0.6046143770217896,5,fixed_dog_vs_deer,fixed_source_sweep,,,,0.5543463230133057,assign_one_owner,0,53,23
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_deer_rep1,fixed_dog_vs_deer_rep1,dual,1,1,src5_sel0_to0,5,dog,9514,5,dog,0,airplane,5,dog,0,0.40939974784851074,0.532830536365509,0.8930632472038269,0.9211842368473695,artifacts/c1/c1_experiment/brews/brew_src5_sel0_to0.pt,brew_src5_sel0_to0,0.3020523190498352,0.6689342260360718,8,fixed_dog_vs_deer,fixed_source_sweep,,,,0.5543463230133057,assign_one_owner,0,53,30
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_deer_rep1,fixed_dog_vs_deer_rep1,dual,1,1,src4_sel1_to0,4,deer,9795,4,deer,0,airplane,0,airplane,1,0.9830817580223083,0.01545849721878767,0.01706300675868988,0.9211842368473695,artifacts/c1/c1_experiment/brews/brew_src4_sel1_to0.pt,brew_src4_sel1_to0,0.2515679597854614,0.6046143770217896,5,fixed_dog_vs_deer,fixed_source_sweep,,,,0.5543463230133057,assign_one_owner,0,53,23
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_deer_rep1,fixed_dog_vs_deer_rep1,dual,2,2,src5_sel0_to0,5,dog,9514,5,dog,0,airplane,0,airplane,1,0.9051369428634644,0.0831584706902504,0.09966905415058136,0.9225845169033807,artifacts/c1/c1_experiment/brews/brew_src5_sel0_to0.pt,brew_src5_sel0_to0,0.3020523190498352,0.6689342260360718,8,fixed_dog_vs_deer,fixed_source_sweep,,,,0.5543463230133057,assign_one_owner,0,53,30
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_deer_rep1,fixed_dog_vs_deer_rep1,dual,2,2,src4_sel1_to0,4,deer,9795,4,deer,0,airplane,0,airplane,1,0.8798389434814453,0.1149793416261673,0.128016397356987,0.9225845169033807,artifacts/c1/c1_experiment/brews/brew_src4_sel1_to0.pt,brew_src4_sel1_to0,0.2515679597854614,0.6046143770217896,5,fixed_dog_vs_deer,fixed_source_sweep,,,,0.5543463230133057,assign_one_owner,0,53,23
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_deer_rep1,fixed_dog_vs_deer_rep1,dual,3,3,src5_sel0_to0,5,dog,9514,5,dog,0,airplane,5,dog,0,0.17570237815380096,0.8056920766830444,1.7389638423919678,0.9233846769353871,artifacts/c1/c1_experiment/brews/brew_src5_sel0_to0.pt,brew_src5_sel0_to0,0.3020523190498352,0.6689342260360718,8,fixed_dog_vs_deer,fixed_source_sweep,,,,0.5543463230133057,assign_one_owner,0,53,30
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_deer_rep1,fixed_dog_vs_deer_rep1,dual,3,3,src4_sel1_to0,4,deer,9795,4,deer,0,airplane,0,airplane,1,0.998196542263031,0.0013299428392201662,0.001805105828680098,0.9233846769353871,artifacts/c1/c1_experiment/brews/brew_src4_sel1_to0.pt,brew_src4_sel1_to0,0.2515679597854614,0.6046143770217896,5,fixed_dog_vs_deer,fixed_source_sweep,,,,0.5543463230133057,assign_one_owner,0,53,23
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_deer_rep1,fixed_dog_vs_deer_rep1,dual,4,4,src5_sel0_to0,5,dog,9514,5,dog,0,airplane,0,airplane,1,0.7871417999267578,0.17686960101127625,0.23934686183929443,0.9214842968593718,artifacts/c1/c1_experiment/brews/brew_src5_sel0_to0.pt,brew_src5_sel0_to0,0.3020523190498352,0.6689342260360718,8,fixed_dog_vs_deer,fixed_source_sweep,,,,0.5543463230133057,assign_one_owner,0,53,30
c1_experiment_eps8,C1,8,0.01,dual_fixed_dog_vs_deer_rep1,fixed_dog_vs_deer_rep1,dual,4,4,src4_sel1_to0,4,deer,9795,4,deer,0,airplane,0,airplane,1,0.9659848809242249,0.033350229263305664,0.03460708260536194,0.9214842968593718,artifacts/c1/c1_experiment/brews/brew_src4_sel1_to0.pt,brew_src4_sel1_to0,0.2515679597854614,0.6046143770217896,5,fixed_dog_vs_deer,fixed_source_sweep,,,,0.5543463230133057,assign_one_owner,0,53,23
