experiment_id,family,eps,budget,job_id,pairing_id,run_type,victim_run_id,victim_seed,attacker_id,source_class,source_class_name,target_index,target_true_class,target_true_class_name,target_adv_class,target_adv_class_name,predicted_class,predicted_class_name,success,adv_confidence,true_confidence,target_loss,clean_accuracy,brew_artifact_path,brew_job_id,brew_loss,source_target_distance,source_target_rank,condition,distance_bucket,symmetric,pair_distance_rank,pair_distance_rank_fraction,source_source_distance,source_pair_label,source_stratum,source_source_rank,motif_label,motif_rank,alignment_type,S,T,G,a_self,b_self,a_cross,b_cross,target_target_distance,cross_alignment_gap,overlap_policy,merge_rule,overlap_seed,overlap_percentage,overlap_fraction,overlap_target_count,overlap_total,effective_unique_poison_count,overlaps_lost_by_attacker
c1_layered_experiment,C1,8,0.01,dual_airplane__cat_vs_bird_rep3,airplane__cat_vs_bird_rep3,dual,0,0,src3_sel2_to0,3,cat,1123,3,cat,0,airplane,3,cat,0,0.11477097123861313,0.40553829073905945,2.1648166179656982,0.9195839167833567,artifacts/c1/c1_layered_experiment/brews/brew_src3_sel2_to0.pt,brew_src3_sel2_to0,0.36299270391464233,0.5680851936340332,3,airplane__cat_vs_bird,layered_anchor_partner_sweep,,,,0.4896228313446045,,,,,,,,,,,,,,,,assign_one_owner,assign_one_owner,2,,,,44,956,25
c1_layered_experiment,C1,8,0.01,dual_airplane__cat_vs_bird_rep3,airplane__cat_vs_bird_rep3,dual,0,0,src2_sel2_to0,2,bird,4640,2,bird,0,airplane,2,bird,0,0.0024614378344267607,0.9970397353172302,6.007009506225586,0.9195839167833567,artifacts/c1/c1_layered_experiment/brews/brew_src2_sel2_to0.pt,brew_src2_sel2_to0,0.2968288064002991,0.49285149574279785,1,airplane__cat_vs_bird,layered_anchor_partner_sweep,,,,0.4896228313446045,,,,,,,,,,,,,,,,assign_one_owner,assign_one_owner,2,,,,44,956,19
c1_layered_experiment,C1,8,0.01,dual_airplane__cat_vs_bird_rep3,airplane__cat_vs_bird_rep3,dual,1,1,src3_sel2_to0,3,cat,1123,3,cat,0,airplane,3,cat,0,0.02800370752811432,0.9370626211166382,3.57541823387146,0.9229845969193838,artifacts/c1/c1_layered_experiment/brews/brew_src3_sel2_to0.pt,brew_src3_sel2_to0,0.36299270391464233,0.5680851936340332,3,airplane__cat_vs_bird,layered_anchor_partner_sweep,,,,0.4896228313446045,,,,,,,,,,,,,,,,assign_one_owner,assign_one_owner,2,,,,44,956,25
c1_layered_experiment,C1,8,0.01,dual_airplane__cat_vs_bird_rep3,airplane__cat_vs_bird_rep3,dual,1,1,src2_sel2_to0,2,bird,4640,2,bird,0,airplane,2,bird,0,0.07396692037582397,0.9115241169929504,2.604137420654297,0.9229845969193838,artifacts/c1/c1_layered_experiment/brews/brew_src2_sel2_to0.pt,brew_src2_sel2_to0,0.2968288064002991,0.49285149574279785,1,airplane__cat_vs_bird,layered_anchor_partner_sweep,,,,0.4896228313446045,,,,,,,,,,,,,,,,assign_one_owner,assign_one_owner,2,,,,44,956,19
c1_layered_experiment,C1,8,0.01,dual_airplane__cat_vs_bird_rep3,airplane__cat_vs_bird_rep3,dual,2,2,src3_sel2_to0,3,cat,1123,3,cat,0,airplane,3,cat,0,0.39073488116264343,0.5261557102203369,0.9397259950637817,0.9211842368473695,artifacts/c1/c1_layered_experiment/brews/brew_src3_sel2_to0.pt,brew_src3_sel2_to0,0.36299270391464233,0.5680851936340332,3,airplane__cat_vs_bird,layered_anchor_partner_sweep,,,,0.4896228313446045,,,,,,,,,,,,,,,,assign_one_owner,assign_one_owner,2,,,,44,956,25
c1_layered_experiment,C1,8,0.01,dual_airplane__cat_vs_bird_rep3,airplane__cat_vs_bird_rep3,dual,2,2,src2_sel2_to0,2,bird,4640,2,bird,0,airplane,2,bird,0,0.009849732741713524,0.9887627959251404,4.620311260223389,0.9211842368473695,artifacts/c1/c1_layered_experiment/brews/brew_src2_sel2_to0.pt,brew_src2_sel2_to0,0.2968288064002991,0.49285149574279785,1,airplane__cat_vs_bird,layered_anchor_partner_sweep,,,,0.4896228313446045,,,,,,,,,,,,,,,,assign_one_owner,assign_one_owner,2,,,,44,956,19
c1_layered_experiment,C1,8,0.01,dual_airplane__cat_vs_bird_rep3,airplane__cat_vs_bird_rep3,dual,3,3,src3_sel2_to0,3,cat,1123,3,cat,0,airplane,3,cat,0,0.1559235155582428,0.7491806149482727,1.8583896160125732,0.920884176835367,artifacts/c1/c1_layered_experiment/brews/brew_src3_sel2_to0.pt,brew_src3_sel2_to0,0.36299270391464233,0.5680851936340332,3,airplane__cat_vs_bird,layered_anchor_partner_sweep,,,,0.4896228313446045,,,,,,,,,,,,,,,,assign_one_owner,assign_one_owner,2,,,,44,956,25
c1_layered_experiment,C1,8,0.01,dual_airplane__cat_vs_bird_rep3,airplane__cat_vs_bird_rep3,dual,3,3,src2_sel2_to0,2,bird,4640,2,bird,0,airplane,2,bird,0,0.03278503194451332,0.96387779712677,3.417783260345459,0.920884176835367,artifacts/c1/c1_layered_experiment/brews/brew_src2_sel2_to0.pt,brew_src2_sel2_to0,0.2968288064002991,0.49285149574279785,1,airplane__cat_vs_bird,layered_anchor_partner_sweep,,,,0.4896228313446045,,,,,,,,,,,,,,,,assign_one_owner,assign_one_owner,2,,,,44,956,19
c1_layered_experiment,C1,8,0.01,dual_airplane__cat_vs_bird_rep3,airplane__cat_vs_bird_rep3,dual,4,4,src3_sel2_to0,3,cat,1123,3,cat,0,airplane,3,cat,0,0.015855126082897186,0.9460100531578064,4.144262313842773,0.9194838967793558,artifacts/c1/c1_layered_experiment/brews/brew_src3_sel2_to0.pt,brew_src3_sel2_to0,0.36299270391464233,0.5680851936340332,3,airplane__cat_vs_bird,layered_anchor_partner_sweep,,,,0.4896228313446045,,,,,,,,,,,,,,,,assign_one_owner,assign_one_owner,2,,,,44,956,25
c1_layered_experiment,C1,8,0.01,dual_airplane__cat_vs_bird_rep3,airplane__cat_vs_bird_rep3,dual,4,4,src2_sel2_to0,2,bird,4640,2,bird,0,airplane,2,bird,0,0.06938264518976212,0.920953094959259,2.668118476867676,0.9194838967793558,artifacts/c1/c1_layered_experiment/brews/brew_src2_sel2_to0.pt,brew_src2_sel2_to0,0.2968288064002991,0.49285149574279785,1,airplane__cat_vs_bird,layered_anchor_partner_sweep,,,,0.4896228313446045,,,,,,,,,,,,,,,,assign_one_owner,assign_one_owner,2,,,,44,956,19
c1_layered_experiment,C1,8,0.01,dual_airplane__cat_vs_bird_rep3,airplane__cat_vs_bird_rep3,dual,5,5,src3_sel2_to0,3,cat,1123,3,cat,0,airplane,3,cat,0,0.03517364710569382,0.734928548336029,3.3474581241607666,0.9174834966993398,artifacts/c1/c1_layered_experiment/brews/brew_src3_sel2_to0.pt,brew_src3_sel2_to0,0.36299270391464233,0.5680851936340332,3,airplane__cat_vs_bird,layered_anchor_partner_sweep,,,,0.4896228313446045,,,,,,,,,,,,,,,,assign_one_owner,assign_one_owner,2,,,,44,956,25
c1_layered_experiment,C1,8,0.01,dual_airplane__cat_vs_bird_rep3,airplane__cat_vs_bird_rep3,dual,5,5,src2_sel2_to0,2,bird,4640,2,bird,0,airplane,2,bird,0,0.00859825313091278,0.9907398223876953,4.756196022033691,0.9174834966993398,artifacts/c1/c1_layered_experiment/brews/brew_src2_sel2_to0.pt,brew_src2_sel2_to0,0.2968288064002991,0.49285149574279785,1,airplane__cat_vs_bird,layered_anchor_partner_sweep,,,,0.4896228313446045,,,,,,,,,,,,,,,,assign_one_owner,assign_one_owner,2,,,,44,956,19
c1_layered_experiment,C1,8,0.01,dual_airplane__cat_vs_bird_rep3,airplane__cat_vs_bird_rep3,dual,6,6,src3_sel2_to0,3,cat,1123,3,cat,0,airplane,3,cat,0,0.3209335505962372,0.5055283308029175,1.1365211009979248,0.9232846569313863,artifacts/c1/c1_layered_experiment/brews/brew_src3_sel2_to0.pt,brew_src3_sel2_to0,0.36299270391464233,0.5680851936340332,3,airplane__cat_vs_bird,layered_anchor_partner_sweep,,,,0.4896228313446045,,,,,,,,,,,,,,,,assign_one_owner,assign_one_owner,2,,,,44,956,25
c1_layered_experiment,C1,8,0.01,dual_airplane__cat_vs_bird_rep3,airplane__cat_vs_bird_rep3,dual,6,6,src2_sel2_to0,2,bird,4640,2,bird,0,airplane,2,bird,0,0.42919278144836426,0.5613025426864624,0.8458490967750549,0.9232846569313863,artifacts/c1/c1_layered_experiment/brews/brew_src2_sel2_to0.pt,brew_src2_sel2_to0,0.2968288064002991,0.49285149574279785,1,airplane__cat_vs_bird,layered_anchor_partner_sweep,,,,0.4896228313446045,,,,,,,,,,,,,,,,assign_one_owner,assign_one_owner,2,,,,44,956,19
c1_layered_experiment,C1,8,0.01,dual_airplane__cat_vs_bird_rep3,airplane__cat_vs_bird_rep3,dual,7,7,src3_sel2_to0,3,cat,1123,3,cat,0,airplane,3,cat,0,0.00022866064682602882,0.9994219541549683,8.383271217346191,0.9255851170234047,artifacts/c1/c1_layered_experiment/brews/brew_src3_sel2_to0.pt,brew_src3_sel2_to0,0.36299270391464233,0.5680851936340332,3,airplane__cat_vs_bird,layered_anchor_partner_sweep,,,,0.4896228313446045,,,,,,,,,,,,,,,,assign_one_owner,assign_one_owner,2,,,,44,956,25
c1_layered_experiment,C1,8,0.01,dual_airplane__cat_vs_bird_rep3,airplane__cat_vs_bird_rep3,dual,7,7,src2_sel2_to0,2,bird,4640,2,bird,0,airplane,2,bird,0,0.010632130317389965,0.9888474941253662,4.543874740600586,0.9255851170234047,artifacts/c1/c1_layered_experiment/brews/brew_src2_sel2_to0.pt,brew_src2_sel2_to0,0.2968288064002991,0.49285149574279785,1,airplane__cat_vs_bird,layered_anchor_partner_sweep,,,,0.4896228313446045,,,,,,,,,,,,,,,,assign_one_owner,assign_one_owner,2,,,,44,956,19
